idea_text,label,source
LitHandlers - Lifestyle/Home: Drink koozies with a handle,,SharkTank
SuperPottyTrainer - Uncertain/Other: Creative potty training tool,,SharkTank
KinApparel - Fashion/Beauty: Satin Lined Hoodies Hats,,SharkTank
UprisingBread - Food and Beverage: Low Carb gluten-free breads,,SharkTank
LionLatch - Lifestyle/Home: Portable jewelry box,,SharkTank
Pashko - Fashion/Beauty: Community-made apparels,,SharkTank
Songlorious - Lifestyle/Home: Personalized songs for any occasion,,SharkTank
MuteMe - Electronics: Illuminated mute buttons for conference calls,,SharkTank
"ProperGood - Food and Beverage: Meal order service with natural, healthy soups",,SharkTank
LongWharf - Fashion/Beauty: Recycled oyster shell sweaters,,SharkTank
Sparketh - Children/Education: Online art education for kids and teens,,SharkTank
OatHaus - Food and Beverage: Oat butter spreads,,SharkTank
FlaskyFlowers - Lifestyle/Home: Flower bouquets with flasks inside,,SharkTank
IncredibleEats - Food and Beverage: IncrEdible Spoons Edible straws and utensils,,SharkTank
Magic5 - Lifestyle/Home: Custom swim goggles,,SharkTank
Tabby - Software/Tech: Dating app for cat people,,SharkTank
SoaPen - Lifestyle/Home: Soap pen,,SharkTank
54Thrones - Fashion/Beauty: African shea butter,,SharkTank
Wedfuly - Software/Tech: virtual weddings app,,SharkTank
Wad-Free - Lifestyle/Home: wad preventer for washing machines,,SharkTank
Beulr - Software/Tech: Bot that attends and records Zoom meetings,,SharkTank
Spergo - Fashion/Beauty: Inspirational clothing line,,SharkTank
FishFixe - Food and Beverage: Seafood delivery service,,SharkTank
"HelloPrenup - Lifestyle/Home: quick, inexpensive prenuptial agreement service",,SharkTank
"Deux - Food and Beverage: Edible, vegan cookie dough",,SharkTank
Hidrent - Lifestyle/Home: Firefighter contractor service for home projects,,SharkTank
SheetsLaundryClub - Lifestyle/Home: Plastic-free dissolvable laundry detergent sheets,,SharkTank
PinkPicasso - Lifestyle/Home: paint by numbers paint kit,,SharkTank
Love&Pebble - Fashion/Beauty: diy beauty pop face masks,,SharkTank
ZachZoeSweetBeeFarm - Food and Beverage: home grown raw honey blended with superfruits,,SharkTank
Wendy'sGnomeShop - Lifestyle/Home: Decorative gnomes for the holidays,,SharkTank
OrnamentAnchor - Fashion/Beauty: Secure ornament hangers,,SharkTank
TheRealElf - Lifestyle/Home: personal digital messages,,SharkTank
Santa'sEnchantedMailbox - Lifestyle/Home: Magical mailbox for sending letters to Santa,,SharkTank
MaxproFitness - Health/Wellness: Portable resistant band machine,,SharkTank
BananaLoca - Food and Beverage: Banana coring and filling tool,,SharkTank
LiberateStudio - Health/Wellness: Mental health fitness classes,,SharkTank
Tenikle - Lifestyle/Home: Suction tripod and mount,,SharkTank
Snactiv - Lifestyle/Home: Mess-free snacking tool,,SharkTank
SmartTireCompany - Automotive: High-performance airless tires,,SharkTank
Candi - Software/Tech: Personal celebrity video chats,,SharkTank
"BlackSandsEntertainment - Media/Entertainment: Culturally diverse comics, animations, and other media",,SharkTank
VaBroom - Lifestyle/Home: Broom that is also a vacuum,,SharkTank
MustLove - Food and Beverage: Plant-based vegan ice cream alternative,,SharkTank
Romperjack - Fashion/Beauty: Menâ€™s rompers,,SharkTank
RoqInnovation - Lifestyle/Home: Innovative hats with lights,,SharkTank
TaniaSpeaks - Fashion/Beauty: Organic skin and brow solutions,,SharkTank
TA3Swimwear - Lifestyle/Home: Shaping swimwear for women,,SharkTank
HiccAway - Health/Wellness: Hiccup treatment straw,,SharkTank
TristenIkaika - Lifestyle/Home: rings made from spoons and other recycled materials,,SharkTank
KettleGryp - Lifestyle/Home: Grip that turns dumbbells into kettlebells,,SharkTank
CalmStrips - Health/Wellness: Textured strips to calm anxiety,,SharkTank
TheBlowzee - Health/Wellness: Device to reduce germs while blowing out candles,,SharkTank
"OverEZChickenCoop - Uncertain/Other: Custom, easy-assemble chicken coops",,SharkTank
RangeBeauty - Fashion/Beauty: Inclusive makeup and skincare products,,SharkTank
DiaperDust - Health/Wellness: Powder that controls diaper odors,,SharkTank
PinoleBlue - Food and Beverage: Foods made with blue corn,,SharkTank
Junobie - Food and Beverage: Reusable breast milk storage bags,,SharkTank
Curie - Fashion/Beauty: Aluminum-free deodorants and hand sanitizers,,SharkTank
NogginBoss - Fitness/Sports/Outdoors: Large promotional hats for sports teams,,SharkTank
BehaveBras - Fashion/Beauty: Supportive bras for larger breasts,,SharkTank
Ade+Ayo - Fashion/Beauty: African print clothing for children,,SharkTank
Sunflow - Business Services: Easy-fold beach chairs with accessory options,,SharkTank
Prepdeck - Lifestyle/Home: Kitchen organization tool system,,SharkTank
"Ootbox - Business Services: Portable, temporary outdoor offices made from shipping containers",,SharkTank
"DoAmore - Business Services: Sustainable, ethically-sourced engagement rings that provide clean water",,SharkTank
YoungKingHairCare - Fashion/Beauty: Haircare products for men of color,,SharkTank
Pawnix - Pet Products: Noise-cancelling headphones for nervous dogs,,SharkTank
MagicDates - Food and Beverage: Date-based snack bites,,SharkTank
Round21 - Fitness/Sports/Outdoors: Artistic sports gear and NFTs,,SharkTank
ApollaPerformance - Lifestyle/Home: Supportive compression socks with dancers in mind,,SharkTank
UMARO - Food and Beverage: Bacon made from seaweed,,SharkTank
FortMagic - Children/Education: Fort-building kits for kids,,SharkTank
NoLimbits - Fashion/Beauty: Adaptive clothing for people with disabilities,,SharkTank
LUCIDArt - Uncertain/Other: camera lucida drawing tool,,SharkTank
SwiftPaws - Pet Products: Professional and home lure coursing equipment for dogs,,SharkTank
BusyBox - Business Services: Smart illuminated status signs,,SharkTank
DirtyCookie - Food and Beverage: Cookie shot glasses for all beverages,,SharkTank
CatAmazing - Pet Products: Feeding puzzle toys for cats,,SharkTank
LilAdvents - Children/Education: Potty training chart and advent game,,SharkTank
HairFin - Fashion/Beauty: measuring tool for home haircuts,,SharkTank
Browndages - Children/Education: Inclusive flesh-tone and character bandages,,SharkTank
CupBop - Food and Beverage: Quick-service Korean barbecue in a cup,,SharkTank
Plunge - Health/Wellness: Cold plunge tubs,,SharkTank
HandyPan - Food and Beverage: pan with a built-in strainer,,SharkTank
HamptonAdams - Fitness/Sports/Outdoors: Sports and athletic tapes,,SharkTank
PulpPantry - Food and Beverage: Vegan snacks made from discarded produce pulp,,SharkTank
KawaiiLightning - Business Services: ring lights for influencers and content creators,,SharkTank
Pricklee - Food and Beverage: Cactus water beverage,,SharkTank
Ooakshell - Fashion/Beauty: Hand-painted headbands with adjustable rings,,SharkTank
Stryx - Fashion/Beauty: Cosmetics and skincare for men,,SharkTank
Driftline - Business Services: Board shorts lined with wetsuit material,,SharkTank
Springer - Pet Products: Travel water bottle/bowl for dogs,,SharkTank
Chill-N-Reel - Liquor/Alcohol: Beer koozie with a built-in fishing reel,,SharkTank
TheTransformationFactory - Food and Beverage: Nutritious sea moss jelly,,SharkTank
ThePlayerâ€™sTrunk - Fitness/Sports/Outdoors: Marketplace for player-licensed college sports gear,,SharkTank
AquaBoxingGloves - Fitness/Sports/Outdoors: Portable training gloves for boxers,,SharkTank
ProjectPollo - Food and Beverage: Plant-based meat fast food restaurants,,SharkTank
KENT - Lifestyle/Home: Environmentally friendly dissolvable clothes,,SharkTank
Oogiebear - Children/Education: Baby Accessory,,SharkTank
PizzaPack - Food and Beverage: Food Storage / Pizza Containers,,SharkTank
StaktMat - Lifestyle/Home: Foldable Yoga Mats,,SharkTank
BananaPhone - Electronics: Bluetooth Banana Phone,,SharkTank
StealthBros - Lifestyle/Home: Dopp kits,,SharkTank
TheWoobles - Lifestyle/Home: Crochet Kits,,SharkTank
TurboTrusser - Food and Beverage: Trusser for poultry,,SharkTank
CreateACastle - Children/Education: Castle Building Kit for Kids,,SharkTank
HalloweenMoments - Lifestyle/Home: Pumpkin Scraper,,SharkTank
MamaO'sKimchi - Food and Beverage: Kimchi,,SharkTank
Woosh - Lifestyle/Home: Smart Air Filters ,,SharkTank
ExpeditionSubsahara - Lifestyle/Home: Decorative Baskets,,SharkTank
Ghia - Food and Beverage: Non alcoholic drink,,SharkTank
StorageScholars - Children/Education: Storage and Moving for Students,,SharkTank
PrettyRugged - Fashion/Beauty: Lifestyle Brand,,SharkTank
BigBeeLittleBee - Children/Education: Kids Accessories / Toys,,SharkTank
Plufl - Lifestyle/Home: Human Portable Beds,,SharkTank
BridalBabes - Fashion/Beauty: Fashion / Dresses,,SharkTank
NanaHats - Food and Beverage: Banana Preservation,,SharkTank
TheSquareKeg - Food and Beverage: Beverage / Keg ,,SharkTank
Collars&Co - Fashion/Beauty: Menâ€™s Fashion,,SharkTank
Wondry - Food and Beverage: Cocktail Wines,,SharkTank
Frsh - Fashion/Beauty: Air Fresheners Subscription Service,,SharkTank
Actionglow - Fitness/Sports/Outdoors: LED Lighting for Sporting Equipment,,SharkTank
LegacyShave - Lifestyle/Home: Grooming / Shaving Brush,,SharkTank
Boarderie - Food and Beverage: Online Edible Gifting,,SharkTank
HummViewer - Lifestyle/Home: Wearable Hummingbird Feeder,,SharkTank
FireFighter1 - Uncertain/Other: Fire fighting systems,,SharkTank
ShredSkinz - Lifestyle/Home: Fitness/Workout Sauna Suit,,SharkTank
SliimeyHoney - Lifestyle/Home: Slime,,SharkTank
ChessUp - Software/Tech: Chess Game with AI Technology,,SharkTank
ZipString - Children/Education: String Toy,,SharkTank
GarageCelebrations - Lifestyle/Home: Festive Garage Door Covers,,SharkTank
ReadyFestive - Lifestyle/Home: Festive Home DÃ©cor,,SharkTank
LongTablePanCakes - Food and Beverage: Whole heirloom grain pancake and waffle mix,,SharkTank
JicaFoods - Food and Beverage: Jica-based foods,,SharkTank
Kudos - Children/Education: Premium Disposable Baby Diapers,,SharkTank
Vochill - Lifestyle/Home: Portable wine glass cooler,,SharkTank
Kinfield - Lifestyle/Home: Sunscreen and Clean Bug Sprays,,SharkTank
MetricMate - Health/Wellness: Smart fitness device,,SharkTank
WildWonder - Food and Beverage: Probiotic sparkling beverage,,SharkTank
CabinetHealth - Health/Wellness: Accessible and sustainable healthcare,,SharkTank
Nutr - Lifestyle/Home: Nut milk,,SharkTank
Frescos - Food and Beverage: Latin American-inspired sparkling water,,SharkTank
BrassRoots - Food and Beverage: Snacks made from sacha inchi seeds,,SharkTank
Nopalera - Health/Wellness: Mexican-inspired botanicals for bath and body,,SharkTank
FryAway - Lifestyle/Home: Cooking oil solidifier,,SharkTank
Anytongs - Lifestyle/Home: Kitchen tongs accessory,,SharkTank
"CopyKeyboard - Software/Tech: Copy and paste keyboard, USB accessory",,SharkTank
SlickBarrier - Lifestyle/Home: Pest barrier for home exterior,,SharkTank
Kahawa1893 - Food and Beverage: Kenyan coffee with a mission to compensate women farmers,,SharkTank
FunkkOFF - Health/Wellness: Teeth refreshers ,,SharkTank
Retold - Fashion/Beauty: Textile mail-in recycling service,,SharkTank
TheChubRubPatch - Health/Wellness: Patch for inner-thigh chafing,,SharkTank
SurfBandPro - Fashion/Beauty: On-the-go sunscreen dispenser,,SharkTank
BigMouthToothbrush - Health/Wellness: Big Bristle Toothbrush,,SharkTank
YouthForia - Fashion/Beauty: Plant-based makeup,,SharkTank
EatYourFlowers - Lifestyle/Home: Baked goods with edible flowers,,SharkTank
Woof - Pet Products: Pet safety & rescue app,,SharkTank
Sweetkiwi - Food and Beverage: Healthy frozen yogurt,,SharkTank
Pluie - Children/Education: Diaper changing table,,SharkTank
Flated - Automotive: Inflatable automotive accessories,,SharkTank
CrispyCones - Food and Beverage: Ice cream cones,,SharkTank
ChubbyButtons - Software/Tech: Smartphone bluetooth device,,SharkTank
TngntSkiBikes - Automotive: Ski Bikes,,SharkTank
Autio - Software/Tech: Mobile audio travel app,,SharkTank
HappiFloss - Uncertain/Other: Compostable flossers,,SharkTank
Lavabox - Lifestyle/Home: Portable campfires,,SharkTank
"Bleni - Food and Beverage: Smoothie kiosk, vending machine",,SharkTank
TheIceCreamCanteen - Food and Beverage: Container for ice cream,,SharkTank
PartingStone - Uncertain/Other: Cremation Alternative,,SharkTank
Milkify - Children/Education: Storage for Breast Milk for Babies,,SharkTank
Cincha - Lifestyle/Home: Travel Belts,,SharkTank
Burlap&Barrel - Food and Beverage: Spice Company,,SharkTank
Honey Bunchies - Food and Beverage: Energy Snack Bars,,SharkTank
Play Maysie - Children/Education: Portable doll house,,SharkTank
Tia Lupita - Food and Beverage: Mexican-inspired health food brand,,SharkTank
Dapper Boi - Fashion/Beauty: Gender-neutral clothing line ,,SharkTank
NaturesWildBerry - Food and Beverage: Berries,,SharkTank
YouGoNatural - Fashion/Beauty: Head Wraps for Hair,,SharkTank
SeeTheWayISee - Fashion/Beauty: Clothing brand,,SharkTank
NoshiFood - Food and Beverage: Food paint,,SharkTank
Tucky - Fashion/Beauty: Turn any shirt into a crop top,,SharkTank
InfluencersInTheWild - Lifestyle/Home: Board game that requires you to act as a social media influencer,,SharkTank
Eyewris - Lifestyle/Home: Reading glasses,,SharkTank
TonesOfMelanin - Fashion/Beauty: Collegiate fashion for minority communities,,SharkTank
